MONTHS_WORKED;HOURS_PER_WEEK;SALARY;URBAN_RURAL;SEX;AGE;SEX_BK;OCCUPATION_BK;OCCUPATION
12;48;1200000.0;1;0;78;F;almacenista;4
12;48;1000000.0;1;0;24;F;almacenista;4
12;54;1200000.0;1;1;35;M;almacenista;4
12;48;1300000.0;1;1;39;M;almacenista;4
12;48;1000000.0;1;0;61;F;almacenista;4
12;40;2400000.0;1;0;56;F;almacenista;4
12;48;1600000.0;1;0;8;F;almacenista;4
12;48;1400000.0;2;1;39;M;almacenista;4
12;48;1000000.0;2;1;69;M;almacenista;4
12;48;1000000.0;2;0;65;F;almacenista;4
1;48;1000000.0;2;0;40;F;almacenista;4
7;72;1016000.0;1;1;81;M;almacenista;4
12;48;1160000.0;2;0;58;F;almacenista;4
12;48;1300000.0;1;0;19;F;almacenista;4
12;48;1400000.0;1;0;26;F;almacenista;4
11;56;1160000.0;1;0;73;F;almacenista;4
12;48;1300000.0;1;0;65;F;almacenista;4
12;20;325000.0;1;1;25;M;almacenista;4
12;55;1325000.0;1;0;21;F;almacenista;4
12;48;1300000.0;1;1;70;M;almacenista;4
12;50;1200000.0;1;0;30;F;almacenista;4
12;48;1500000.0;1;0;74;F;almacenista;4
12;36;2800000.0;1;0;56;F;almacenista;4
4;48;1300000.0;1;0;71;F;almacenista;4
12;48;1300000.0;1;0;16;F;almacenista;4
12;60;1600000.0;1;0;49;F;almacenista;4
12;48;1000000.0;1;1;17;M;almacenista;4
12;48;2000000.0;1;0;32;F;almacenista;4
12;40;4000000.0;1;1;43;M;almacenista;4
12;50;1250000.0;1;0;6;F;almacenista;4
12;48;1160000.0;1;0;56;F;almacenista;4
9;48;1160000.0;1;0;66;F;almacenista;4
12;48;1000000.0;1;1;38;M;almacenista;4
12;48;1160000.0;1;0;8;F;almacenista;4
12;62;1160000.0;1;0;19;F;almacenista;4
11;48;1160000.0;1;0;23;F;almacenista;4
12;48;1400000.0;1;0;35;F;almacenista;4
12;48;1160000.0;1;1;31;M;almacenista;4
12;48;1160000.0;1;1;31;M;almacenista;4
12;48;1300000.0;1;0;22;F;almacenista;4
12;48;1260000.0;1;1;42;M;almacenista;4
12;48;1160000.0;1;0;32;F;almacenista;4
12;48;2500000.0;1;0;9;F;almacenista;4
12;48;1160000.0;1;1;23;M;almacenista;4
12;48;1160000.0;1;0;17;F;almacenista;4
12;48;1160000.0;1;1;69;M;almacenista;4
12;48;1160000.0;1;1;29;M;almacenista;4
12;72;1600000.0;1;0;39;F;almacenista;4
12;48;1100000.0;1;1;16;M;almacenista;4
12;48;1200000.0;1;1;65;M;almacenista;4
12;48;1160000.0;1;0;50;F;almacenista;4
12;48;1200000.0;1;0;57;F;almacenista;4
12;48;1500000.0;1;0;40;F;almacenista;4
12;48;1200000.0;1;1;22;M;almacenista;4
12;48;1500000.0;1;1;64;M;almacenista;4
12;48;1300000.0;1;0;37;F;almacenista;4
12;48;1160000.0;1;0;38;F;almacenista;4
12;48;1160000.0;1;0;64;F;almacenista;4
12;48;1232000.0;1;0;30;F;almacenista;4
11;48;1160000.0;1;1;30;M;almacenista;4
12;48;900000.0;1;0;56;F;almacenista;4
12;52;1160000.0;1;0;28;F;almacenista;4
12;40;2200000.0;1;1;15;M;almacenista;4
12;70;1100000.0;1;1;37;M;almacenista;4
6;48;1160000.0;1;1;9;M;almacenista;4
12;48;1300000.0;1;1;19;M;almacenista;4
8;48;1160000.0;1;0;47;F;almacenista;4
12;48;1160000.0;1;0;44;F;almacenista;4
12;48;1600000.0;1;0;43;F;almacenista;4
12;40;2000000.0;1;0;35;F;almacenista;4
12;48;900000.0;1;0;18;F;almacenista;4
12;48;2600000.0;1;0;46;F;almacenista;4
12;48;1160000.0;1;1;33;M;almacenista;4
12;40;4000000.0;1;1;18;M;almacenista;4
12;48;1600000.0;1;0;13;F;almacenista;4
12;60;1160000.0;1;1;18;M;almacenista;4
12;48;1300000.0;1;0;8;F;almacenista;4
11;48;1800000.0;1;0;9;F;almacenista;4
12;40;1000000.0;1;1;35;M;almacenista;4
12;50;1500000.0;1;1;53;M;almacenista;4
12;48;1160000.0;1;0;13;F;almacenista;4
12;48;1450000.0;1;0;23;F;almacenista;4
7;48;4000000.0;1;0;16;F;almacenista;4
8;56;1400000.0;1;0;22;F;almacenista;4
12;62;1200000.0;1;0;45;F;almacenista;4
12;48;7200000.0;1;0;17;F;almacenista;4
12;48;1160000.0;2;0;38;F;almacenista;4
8;36;450000.0;2;1;47;M;almacenista;4
12;48;1160000.0;1;0;41;F;almacenista;4
8;48;1160000.0;1;1;55;M;almacenista;4
12;48;1350000.0;1;0;77;F;almacenista;4
12;48;1450000.0;1;0;8;F;almacenista;4
12;48;1366200.0;1;0;18;F;almacenista;4
12;48;1520000.0;1;1;31;M;almacenista;4
12;60;1160000.0;1;1;42;M;almacenista;4
12;45;4000000.0;1;0;67;F;almacenista;4
12;48;1300000.0;1;1;23;M;almacenista;4
9;49;1160000.0;1;0;25;F;almacenista;4
12;48;1160000.0;1;0;28;F;almacenista;4
12;48;1000000.0;1;0;21;F;almacenista;4
12;48;1160000.0;1;0;68;F;almacenista;4
12;48;1800000.0;1;0;7;F;almacenista;4
12;48;1160000.0;1;1;53;M;almacenista;4
7;48;1160000.0;1;0;56;F;almacenista;4
12;48;1160000.0;1;1;10;M;almacenista;4
12;48;1300000.0;1;0;59;F;almacenista;4
12;48;1100000.0;1;1;29;M;almacenista;4
12;48;1500000.0;1;0;74;F;almacenista;4
12;48;1300000.0;1;1;19;M;almacenista;4
12;48;1160000.0;1;1;11;M;almacenista;4
11;52;1520000.0;1;0;6;F;almacenista;4
12;48;1160000.0;1;1;6;M;almacenista;4
12;48;1160000.0;1;0;30;F;almacenista;4
12;15;300000.0;2;1;25;M;almacenista;4
12;27;1400000.0;1;0;18;F;almacenista;4
12;44;1600000.0;2;1;44;M;almacenista;4
1;48;1160000.0;2;1;56;M;almacenista;4
12;48;1160000.0;2;1;14;M;almacenista;4
12;48;1900000.0;2;1;8;M;almacenista;4
3;48;1160000.0;1;0;24;F;almacenista;4
12;48;1450000.0;1;1;61;M;almacenista;4
12;48;1580000.0;1;1;35;M;almacenista;4
12;48;1160000.0;1;1;81;M;almacenista;4
4;48;1300000.0;1;0;21;F;almacenista;4
12;48;1100000.0;1;1;5;M;almacenista;4
6;48;1300000.0;1;1;64;M;almacenista;4
12;40;2200000.0;1;0;63;F;almacenista;4
12;40;1400000.0;1;1;49;M;almacenista;4
12;48;1160000.0;1;0;20;F;almacenista;4
12;48;1800000.0;1;1;18;M;almacenista;4
12;48;1200000.0;1;0;58;F;almacenista;4
8;48;1160000.0;1;0;21;F;almacenista;4
12;48;1200000.0;1;0;46;F;almacenista;4
12;48;2150000.0;1;1;12;M;almacenista;4
4;16;320000.0;1;0;12;F;almacenista;4
12;48;1160000.0;1;1;61;M;almacenista;4
12;66;1450000.0;1;0;13;F;almacenista;4
12;48;1170000.0;1;1;17;M;almacenista;4
12;48;1160000.0;1;1;14;M;almacenista;4
12;48;1800000.0;1;0;6;F;almacenista;4
12;48;1360000.0;1;0;11;F;almacenista;4
12;48;1800000.0;1;0;43;F;almacenista;4
12;48;1160000.0;1;1;35;M;almacenista;4
10;48;1160000.0;1;1;17;M;almacenista;4
12;48;1160000.0;1;1;11;M;almacenista;4
11;48;1160000.0;1;0;21;F;almacenista;4
12;48;1300000.0;1;0;16;F;almacenista;4
12;48;1400000.0;1;1;40;M;almacenista;4
12;48;1160000.0;1;0;79;F;almacenista;4
4;48;1160000.0;1;0;30;F;almacenista;4
12;48;1500000.0;1;0;11;F;almacenista;4
12;48;1160000.0;1;1;38;M;almacenista;4
12;48;1160000.0;1;0;78;F;almacenista;4
12;48;1160000.0;1;1;46;M;almacenista;4
12;62;1500000.0;1;1;45;M;almacenista;4
12;48;1200000.0;1;0;67;F;almacenista;4
12;48;1500000.0;1;0;30;F;almacenista;4
1;40;1200000.0;1;1;71;M;almacenista;4
1;40;1200000.0;1;0;72;F;almacenista;4
11;48;1310000.0;1;0;41;F;almacenista;4
8;48;1160000.0;2;0;66;F;almacenista;4
5;48;1500000.0;2;1;42;M;almacenista;4
10;60;1160000.0;2;0;40;F;almacenista;4
12;50;1160000.0;2;1;9;M;almacenista;4
12;40;800000.0;2;1;76;M;almacenista;4
12;40;1920000.0;1;1;13;M;almacenista;4
12;48;1160000.0;2;1;9;M;almacenista;4
12;48;1460000.0;2;0;73;F;almacenista;4
12;48;1300000.0;1;1;40;M;almacenista;4
12;48;1160000.0;1;0;8;F;almacenista;4
12;44;1160000.0;1;0;43;F;almacenista;4
12;48;1160000.0;1;1;8;M;almacenista;4
12;48;1600000.0;1;0;38;F;almacenista;4
12;48;1357400.0;1;1;63;M;almacenista;4
12;48;1126000.0;1;0;10;F;almacenista;4
12;48;1500000.0;1;1;57;M;almacenista;4
12;66;1160000.0;1;1;10;M;almacenista;4
12;48;1160000.0;1;0;18;F;almacenista;4
12;40;3000000.0;1;1;55;M;almacenista;4
12;48;1160000.0;1;0;27;F;almacenista;4
6;48;1160000.0;1;0;52;F;almacenista;4
12;48;1300000.0;1;1;27;M;almacenista;4
12;54;1160000.0;1;1;5;M;almacenista;4
12;48;1300000.0;1;1;64;M;almacenista;4
12;48;1160000.0;1;0;53;F;almacenista;4
12;60;1300000.0;1;0;34;F;almacenista;4
12;48;1160000.0;1;0;75;F;almacenista;4
11;48;1160000.0;1;1;33;M;almacenista;4
12;48;1160000.0;1;1;33;M;almacenista;4
12;48;1200000.0;1;0;25;F;almacenista;4
12;48;1160000.0;1;0;35;F;almacenista;4
12;48;1160000.0;1;1;41;M;almacenista;4
12;48;1160000.0;1;1;55;M;almacenista;4
12;20;800000.0;1;0;68;F;almacenista;4
12;40;2450000.0;1;1;22;M;almacenista;4
12;56;1230000.0;1;0;52;F;almacenista;4
6;48;1000000.0;1;0;51;F;almacenista;4
12;48;1160000.0;1;0;9;F;almacenista;4
12;48;1600000.0;1;0;56;F;almacenista;4
12;54;1500000.0;1;1;11;M;almacenista;4
12;48;1540000.0;1;0;43;F;almacenista;4
2;48;1350000.0;1;0;31;F;almacenista;4
12;48;800000.0;1;1;60;M;almacenista;4
12;48;1160000.0;1;1;58;M;almacenista;4
12;48;2300000.0;1;0;50;F;almacenista;4
12;40;3900000.0;1;1;67;M;almacenista;4
12;48;1116000.0;1;1;57;M;almacenista;4
12;48;1200000.0;1;0;36;F;almacenista;4
12;48;1260000.0;1;1;9;M;almacenista;4
1;48;700000.0;1;1;10;M;almacenista;4
12;46;1300000.0;1;1;27;M;almacenista;4
12;48;840000.0;1;1;21;M;almacenista;4
12;48;1160000.0;1;1;5;M;almacenista;4
1;40;1000000.0;1;1;52;M;almacenista;4
12;48;1500000.0;1;0;46;F;almacenista;4
12;40;1450000.0;1;0;66;F;almacenista;4
12;48;1200000.0;1;0;55;F;almacenista;4
10;40;1800000.0;1;1;14;M;almacenista;4
12;48;1200000.0;1;0;51;F;almacenista;4
12;48;1650000.0;1;0;58;F;almacenista;4
12;48;1160000.0;1;0;47;F;almacenista;4
12;48;1160000.0;1;0;25;F;almacenista;4
12;48;1300000.0;1;1;27;M;almacenista;4
12;48;3000000.0;1;1;32;M;almacenista;4
12;48;10000000.0;1;1;11;M;almacenista;4
12;48;1160000.0;1;0;9;F;almacenista;4
12;48;1300000.0;1;1;13;M;almacenista;4
12;48;1300000.0;2;0;52;F;almacenista;4
12;48;2000000.0;1;0;57;F;almacenista;4
12;48;1600000.0;1;1;21;M;camionero;12
8;50;1000000.0;1;1;33;M;camionero;12
12;48;1000000.0;1;0;12;F;camionero;12
6;15;500000.0;1;0;11;F;camionero;12
12;54;1100000.0;1;1;25;M;camionero;12
12;50;1300000.0;1;0;17;F;camionero;12
10;45;1160000.0;1;0;39;F;camionero;12
12;48;1500000.0;1;1;59;M;camionero;12
12;48;1160000.0;1;1;27;M;camionero;12
12;60;1000000.0;1;0;50;F;camionero;12
12;56;2500000.0;1;0;34;F;camionero;12
12;40;1400000.0;1;0;36;F;camionero;12
12;60;1500000.0;1;0;74;F;camionero;12
12;60;2000000.0;1;0;79;F;camionero;12
12;48;1160000.0;1;1;46;M;camionero;12
12;15;550000.0;1;0;11;F;camionero;12
12;60;3000000.0;1;1;9;M;camionero;12
12;60;1800000.0;1;1;10;M;camionero;12
12;72;5500000.0;1;1;60;M;camionero;12
12;60;1200000.0;1;0;29;F;camionero;12
12;48;1160000.0;1;1;32;M;camionero;12
12;50;1600000.0;1;1;40;M;camionero;12
9;40;2500000.0;1;0;25;F;camionero;12
12;72;1160000.0;1;0;64;F;camionero;12
8;48;700000.0;1;0;35;F;camionero;12
12;54;2000000.0;1;0;11;F;camionero;12
3;20;360000.0;1;1;9;M;camionero;12
12;45;1100000.0;1;1;6;M;camionero;12
3;48;1100000.0;1;1;32;M;camionero;12
12;48;1160000.0;1;0;29;F;camionero;12
12;48;1500000.0;1;1;34;M;camionero;12
12;48;1146000.0;1;0;47;F;camionero;12
12;48;1650000.0;1;1;66;M;camionero;12
12;48;1200000.0;1;1;19;M;camionero;12
12;48;800000.0;1;0;25;F;camionero;12
12;36;2500000.0;1;0;23;F;camionero;12
12;30;400000.0;1;0;68;F;camionero;12
8;50;700000.0;1;1;43;M;camionero;12
12;84;2500000.0;1;1;50;M;camionero;12
10;40;2000000.0;1;1;7;M;camionero;12
12;20;500000.0;1;0;68;F;camionero;12
12;48;1300000.0;1;1;65;M;camionero;12
12;48;1160000.0;1;0;41;F;camionero;12
12;48;1160000.0;1;1;10;M;camionero;12
3;48;1100000.0;1;0;12;F;camionero;12
12;70;1300000.0;1;1;60;M;camionero;12
12;48;1160000.0;1;0;55;F;camionero;12
12;70;1400000.0;1;0;57;F;camionero;12
12;30;350000.0;1;0;76;F;camionero;12
12;50;3600000.0;1;1;19;M;camionero;12
12;48;1300000.0;1;0;84;F;camionero;12
5;48;1160000.0;1;0;22;F;camionero;12
2;72;500000.0;1;0;50;F;camionero;12
12;60;1300000.0;1;1;20;M;camionero;12
12;48;1160000.0;1;1;44;M;camionero;12
12;70;1160000.0;1;0;46;F;camionero;12
12;60;1000000.0;1;0;33;F;camionero;12
12;60;800000.0;1;0;56;F;camionero;12
12;48;1500000.0;1;1;6;M;camionero;12
12;70;1160000.0;1;0;62;F;camionero;12
12;50;4000000.0;1;0;22;F;camionero;12
12;48;1160000.0;2;1;51;M;camionero;12
12;105;1160000.0;1;0;22;F;camionero;12
4;48;1160000.0;1;0;11;F;camionero;12
12;40;700000.0;2;1;47;M;camionero;12
12;108;1200000.0;2;0;63;F;camionero;12
12;60;1720000.0;2;1;64;M;camionero;12
12;60;3000000.0;1;0;94;F;camionero;12
12;60;2000000.0;1;0;39;F;camionero;12
12;48;1300000.0;1;1;90;M;camionero;12
12;48;600000.0;1;1;28;M;camionero;12
10;48;1600000.0;1;1;67;M;camionero;12
12;50;2000000.0;1;0;70;F;camionero;12
12;50;2000000.0;1;0;48;F;camionero;12
12;50;1160000.0;1;0;56;F;camionero;12
12;48;600000.0;1;1;6;M;camionero;12
11;50;1000000.0;1;1;18;M;camionero;12
12;70;1800000.0;1;0;12;F;camionero;12
12;40;2004000.0;1;1;65;M;camionero;12
10;48;1100000.0;1;1;16;M;camionero;12
10;48;1200000.0;1;0;40;F;camionero;12
12;72;1160000.0;1;1;31;M;camionero;12
9;50;1900000.0;1;1;50;M;camionero;12
12;60;1160000.0;1;1;46;M;camionero;12
12;40;1500000.0;1;1;74;M;camionero;12
12;48;1500000.0;1;1;54;M;camionero;12
12;30;350000.0;1;0;13;F;camionero;12
12;30;1300000.0;1;0;31;F;camionero;12
8;48;1500000.0;1;0;70;F;camionero;12
8;40;1300000.0;1;0;52;F;camionero;12
12;72;1160000.0;1;1;21;M;camionero;12
9;40;1160000.0;1;0;62;F;camionero;12
12;48;2000000.0;1;1;73;M;camionero;12
12;48;1500000.0;1;1;21;M;camionero;12
12;48;600000.0;1;0;74;F;camionero;12
12;40;1000000.0;1;0;25;F;camionero;12
12;50;1000000.0;1;1;43;M;camionero;12
12;60;1300000.0;1;1;50;M;camionero;12
12;60;1600000.0;1;1;63;M;camionero;12
12;50;1000000.0;1;0;68;F;camionero;12
12;60;900000.0;1;0;30;F;camionero;12
12;84;1200000.0;1;1;24;M;camionero;12
12;48;1200000.0;1;1;29;M;camionero;12
12;16;1000000.0;1;1;24;M;camionero;12
2;60;1160000.0;1;0;16;F;camionero;12
11;48;450000.0;1;0;60;F;camionero;12
3;52;1500000.0;1;1;22;M;camionero;12
12;50;2500000.0;1;1;7;M;camionero;12
12;48;1300000.0;1;0;22;F;camionero;12
12;84;2700000.0;1;0;32;F;camionero;12
12;36;1800000.0;1;1;14;M;camionero;12
12;48;2400000.0;1;0;40;F;camionero;12
12;48;1500000.0;1;0;57;F;camionero;12
12;48;2000000.0;1;1;38;M;camionero;12
12;70;1000000.0;1;0;13;F;camionero;12
12;48;1550000.0;1;0;56;F;camionero;12
12;48;1160000.0;1;1;20;M;camionero;12
12;48;1160000.0;1;1;7;M;camionero;12
11;48;1500000.0;1;0;57;F;camionero;12
12;48;1800000.0;1;1;10;M;camionero;12
12;60;2000000.0;1;0;58;F;camionero;12
12;70;6000000.0;1;1;41;M;camionero;12
12;48;1160000.0;1;0;6;F;camionero;12
12;40;800000.0;1;0;17;F;camionero;12
12;84;1500000.0;1;0;38;F;camionero;12
12;48;1500000.0;1;0;73;F;camionero;12
12;48;1500000.0;1;0;22;F;camionero;12
12;60;2000000.0;1;0;17;F;camionero;12
12;48;2000000.0;1;1;38;M;camionero;12
12;48;2500000.0;1;1;30;M;camionero;12
12;48;4000000.0;1;1;22;M;camionero;12
12;60;1160000.0;1;1;29;M;camionero;12
12;50;2000000.0;1;1;33;M;camionero;12
12;48;1160000.0;1;0;47;F;camionero;12
12;48;1160000.0;1;1;14;M;camionero;12
12;48;1500000.0;1;0;30;F;camionero;12
12;48;1500000.0;1;1;33;M;camionero;12
12;64;2000000.0;1;1;17;M;camionero;12
12;48;1160000.0;1;1;42;M;camionero;12
12;48;1200000.0;1;0;45;F;camionero;12
12;48;1160000.0;1;0;62;F;camionero;12
12;60;1160000.0;1;0;72;F;camionero;12
12;60;1500000.0;1;0;26;F;camionero;12
12;50;1200000.0;1;1;27;M;camionero;12
12;60;800000.0;1;1;7;M;camionero;12
12;48;1000000.0;1;0;67;F;camionero;12
12;48;1000000.0;1;0;24;F;camionero;12
12;48;1160000.0;1;1;26;M;camionero;12
12;75;1500000.0;1;1;75;M;camionero;12
12;48;1000000.0;1;0;10;F;camionero;12
12;48;1160000.0;1;1;7;M;camionero;12
12;48;1200000.0;1;0;12;F;camionero;12
12;40;600000.0;1;1;44;M;camionero;12
12;48;2500000.0;1;0;48;F;camionero;12
12;48;600000.0;1;1;6;M;camionero;12
12;48;2396000.0;1;0;39;F;camionero;12
12;60;700000.0;1;0;22;F;camionero;12
12;62;1000000.0;1;1;52;M;camionero;12
12;48;1500000.0;1;1;40;M;camionero;12
12;60;1160000.0;1;1;11;M;camionero;12
12;40;1200000.0;1;1;57;M;camionero;12
12;48;1160000.0;1;0;24;F;camionero;12
12;48;1750000.0;1;0;14;F;camionero;12
12;48;1560000.0;1;0;22;F;camionero;12
12;48;1160000.0;2;1;13;M;camionero;12
12;48;1160000.0;2;0;11;F;camionero;12
12;48;1000000.0;1;1;25;M;camionero;12
8;48;1160000.0;1;0;39;F;camionero;12
12;60;1160000.0;1;1;29;M;camionero;12
12;50;1300000.0;1;0;23;F;camionero;12
12;24;850000.0;1;1;28;M;camionero;12
12;48;1300000.0;1;1;12;M;camionero;12
12;52;1160000.0;1;0;33;F;camionero;12
12;48;1200000.0;1;0;31;F;camionero;12
11;40;1500000.0;1;1;5;M;camionero;12
12;30;600000.0;1;0;45;F;camionero;12
12;36;150000.0;1;0;42;F;camionero;12
10;70;2000000.0;1;0;44;F;camionero;12
8;48;1160000.0;1;0;6;F;camionero;12
12;48;200000.0;1;1;47;M;camionero;12
8;30;150000.0;1;1;53;M;camionero;12
12;50;1500000.0;1;1;26;M;camionero;12
12;30;1080000.0;1;1;7;M;camionero;12
9;48;1200000.0;1;1;54;M;camionero;12
12;48;1800000.0;1;0;54;F;camionero;12
12;30;800000.0;2;0;37;F;camionero;12
12;40;700000.0;1;0;63;F;camionero;12
12;70;3000000.0;1;1;39;M;camionero;12
12;48;1200000.0;2;0;61;F;camionero;12
4;70;1160000.0;2;0;56;F;camionero;12
12;70;1400000.0;2;0;28;F;camionero;12
6;20;400000.0;2;1;10;M;camionero;12
12;50;1200000.0;1;1;30;M;camionero;12
12;60;2400000.0;1;1;70;M;camionero;12
12;84;1000000.0;1;0;72;F;camionero;12
12;60;940000.0;1;1;25;M;camionero;12
11;40;400000.0;1;1;34;M;camionero;12
12;80;4000000.0;1;0;38;F;camionero;12
12;48;2000000.0;1;1;24;M;camionero;12
12;48;2000000.0;1;1;43;M;camionero;12
12;48;500000.0;1;1;59;M;camionero;12
12;48;350000.0;1;0;58;F;camionero;12
12;48;1000000.0;1;1;43;M;camionero;12
12;40;1000000.0;1;0;5;F;camionero;12
12;48;1300000.0;1;0;12;F;camionero;12
12;48;1160000.0;1;1;59;M;camionero;12
6;40;800000.0;1;1;6;M;camionero;12
12;48;500000.0;1;1;33;M;camionero;12
12;30;450000.0;1;1;14;M;camionero;12
12;48;1160000.0;1;0;33;F;camionero;12
12;48;1500000.0;1;0;61;F;camionero;12
12;52;900000.0;1;1;71;M;camionero;12
12;48;1300000.0;1;0;44;F;camionero;12
12;52;1200000.0;1;0;82;F;camionero;12
12;60;1000000.0;1;1;68;M;camionero;12
4;16;1000000.0;1;0;35;F;camionero;12
12;48;1160000.0;1;1;34;M;camionero;12
7;40;600000.0;1;0;49;F;camionero;12
12;50;3000000.0;1;0;21;F;camionero;12
12;48;1160000.0;1;0;25;F;camionero;12
12;50;2000000.0;1;1;7;M;camionero;12
12;60;2000000.0;1;0;14;F;camionero;12
12;30;120000.0;1;1;48;M;camionero;12
12;48;1000000.0;1;0;65;F;camionero;12
12;48;500000.0;1;0;19;F;camionero;12
12;48;1300000.0;1;1;54;M;camionero;12
12;48;1160000.0;1;0;26;F;camionero;12
12;80;1160000.0;1;0;65;F;camionero;12
12;60;1200000.0;1;1;64;M;camionero;12
12;60;2500000.0;1;1;52;M;camionero;12
12;52;1270000.0;1;1;96;M;camionero;12
12;60;1180000.0;1;1;54;M;camionero;12
12;48;700000.0;1;1;5;M;camionero;12
12;50;700000.0;1;1;74;M;camionero;12
12;70;1500000.0;1;0;33;F;camionero;12
12;40;1200000.0;2;0;65;F;camionero;12
12;70;1800000.0;2;1;7;M;camionero;12
12;48;2450000.0;1;0;40;F;camionero;12
12;48;1600000.0;1;0;21;F;camionero;12
7;48;300000.0;1;1;18;M;camionero;12
12;36;1000000.0;1;1;47;M;camionero;12
12;54;2200000.0;2;0;38;F;camionero;12
12;70;4000000.0;2;0;89;F;camionero;12
12;48;1400000.0;2;0;70;F;camionero;12
12;48;1160000.0;2;0;81;F;camionero;12
12;72;1500000.0;2;0;62;F;camionero;12
12;40;1160000.0;1;1;32;M;camionero;12
12;48;2800000.0;1;0;7;F;camionero;12
12;48;800000.0;1;0;84;F;camionero;12
12;48;1800000.0;1;0;20;F;camionero;12
12;48;1300000.0;1;1;27;M;camionero;12
12;84;1600000.0;1;0;47;F;camionero;12
12;60;1500000.0;1;0;37;F;camionero;12
4;44;1500000.0;1;0;66;F;camionero;12
12;70;800000.0;1;0;23;F;camionero;12
12;48;1500000.0;1;1;42;M;camionero;12
12;40;500000.0;1;0;61;F;camionero;12
12;50;1460000.0;1;0;39;F;camionero;12
12;40;1000000.0;1;1;56;M;camionero;12
12;48;1500000.0;1;1;32;M;camionero;12
1;48;1160000.0;1;0;50;F;camionero;12
12;48;1160000.0;1;1;26;M;camionero;12
12;54;3000000.0;1;1;32;M;camionero;12
12;50;500000.0;1;1;40;M;camionero;12
12;60;1100000.0;1;1;28;M;camionero;12
12;48;1300000.0;1;1;43;M;camionero;12
12;48;1200000.0;1;0;32;F;camionero;12
12;48;1500000.0;1;0;70;F;camionero;12
12;60;2400000.0;1;1;55;M;camionero;12
12;48;1300000.0;1;0;27;F;camionero;12
12;48;1000000.0;1;0;14;F;camionero;12
12;50;800000.0;1;0;63;F;camionero;12
12;50;1160000.0;1;0;22;F;camionero;12
2;50;1160000.0;1;1;44;M;camionero;12
12;50;1160000.0;1;0;46;F;camionero;12
12;50;1160000.0;1;0;13;F;camionero;12
12;50;1600000.0;1;0;21;F;camionero;12
10;30;900000.0;1;1;79;M;camionero;12
12;60;2000000.0;1;0;76;F;camionero;12
8;72;1350000.0;1;0;9;F;camionero;12
12;96;1000000.0;1;0;43;F;camionero;12
12;40;1200000.0;1;0;15;F;camionero;12
11;60;800000.0;1;1;6;M;camionero;12
9;40;1000000.0;1;1;32;M;camionero;12
12;48;1200000.0;1;1;32;M;camionero;12
12;55;1900000.0;1;1;19;M;camionero;12
12;48;2000000.0;1;1;20;M;camionero;12
12;24;300000.0;1;0;5;F;camionero;12
12;48;2000000.0;1;1;24;M;camionero;12
12;48;1950000.0;1;1;61;M;camionero;12
12;70;1700000.0;1;1;41;M;camionero;12
12;60;1500000.0;1;0;49;F;camionero;12
12;48;1360000.0;1;0;17;F;camionero;12
12;60;2000000.0;1;0;29;F;camionero;12
12;60;900000.0;1;1;35;M;camionero;12
11;90;2800000.0;1;0;25;F;camionero;12
3;60;900000.0;1;0;40;F;camionero;12
12;48;1810000.0;1;0;49;F;camionero;12
12;48;600000.0;1;1;9;M;camionero;12
12;60;1750000.0;1;0;35;F;camionero;12
12;60;2020000.0;1;1;24;M;camionero;12
12;48;1200000.0;1;1;15;M;camionero;12
12;48;2000000.0;1;0;59;F;camionero;12
12;60;1160000.0;1;0;22;F;camionero;12
12;60;1400000.0;1;0;15;F;camionero;12
12;48;1160000.0;1;0;53;F;camionero;12
12;40;780000.0;1;0;39;F;camionero;12
12;54;1160000.0;1;0;42;F;camionero;12
12;48;1160000.0;1;1;39;M;camionero;12
12;48;1800000.0;1;0;28;F;camionero;12
10;50;1160000.0;1;0;26;F;camionero;12
6;48;1160000.0;1;0;23;F;camionero;12
12;60;1600000.0;1;1;31;M;camionero;12
12;40;1500000.0;1;0;38;F;camionero;12
12;48;1200000.0;1;1;60;M;camionero;12
12;45;840000.0;1;0;34;F;camionero;12
12;48;1160000.0;1;1;30;M;camionero;12
12;48;1200000.0;1;0;8;F;camionero;12
12;48;1300000.0;1;1;30;M;camionero;12
12;60;600000.0;1;1;11;M;camionero;12
12;72;1300000.0;1;1;55;M;camionero;12
12;70;1000000.0;1;0;12;F;camionero;12
12;72;1300000.0;1;0;62;F;camionero;12
6;48;1160000.0;1;0;27;F;camionero;12
12;48;800000.0;1;1;55;M;camionero;12
12;60;1800000.0;1;1;26;M;camionero;12
12;70;2000000.0;1;0;18;F;camionero;12
12;48;1160000.0;1;1;16;M;camionero;12
12;50;1000000.0;1;1;32;M;camionero;12
12;60;1160000.0;1;1;46;M;camionero;12
12;48;1350000.0;1;1;43;M;electricista;18
12;49;2000000.0;1;0;13;F;electricista;18
12;50;500000.0;1;0;15;F;electricista;18
12;56;800000.0;1;0;20;F;electricista;18
12;48;1300000.0;1;0;40;F;electricista;18
12;48;1200000.0;1;1;20;M;electricista;18
12;40;650000.0;1;1;10;M;electricista;18
12;48;1160000.0;1;1;31;M;electricista;18
12;72;500000.0;1;1;18;M;electricista;18
8;48;1160000.0;1;0;30;F;electricista;18
12;60;700000.0;1;0;46;F;electricista;18
12;48;1160000.0;1;0;55;F;electricista;18
12;35;1700000.0;1;1;60;M;electricista;18
12;50;1350000.0;1;0;70;F;electricista;18
